station_id,station_name,lat,lon,has_predictions,tidal_range,max_level,min_level,range_size
8724697,"GARDEN KEY, DRY TORTUGAS, FL                                      ",24.627,-82.872,0,,,,
8729538,"GARNIER BAYOU, SHALIMAR, FL                                       ",30.435,-86.587,0,,,,
8723026,"GOLDEN BEACH, FL                                                  ",25.967,-80.125,0,,,,
8722414,"GOMEZ, FL                                                         ",27.093,-80.137,0,,,,
8724306,"GOPHER KEY, FL                                                    ",24.642,-81.485,0,,,,
8729155,"GRAND LAGOON, WEST END, FL                                        ",30.158,-85.768,0,,,,
8723921,"GRASSY KEY NORTH SIDE, FLORIDA BAY, FL                            ",24.772,-80.940,0,,,,
8723933,"GRASSY KEY, ATLANTIC SIDE, FL                                     ",24.755,-80.958,0,,,,
8720496,"GREEN COVE SPRINGS, ST. JOHNS R., FL                              ",29.990,-81.663,0,,,,
8720093,"HALFMOON ISLAND, FL                                               ",30.577,-81.608,0,,,,
8721138,"HALIFAX RIVER, PONCE INLET, FL                                    ",29.082,-80.937,0,,,,
8727293,"HALLS RIVER BRIDGE, HALLS RIVER, FL                               ",28.800,-82.603,1,1.017,2.452,1.435,S
8725791,"HARBOUR HEIGHTS, PEACE RIVER, FL                                  ",26.988,-81.993,1,3.394,5.616,2.222,S
8729613,"HARRIS, SANTA ROSA SOUND, FL                                      ",30.408,-86.732,0,,,,
8723073,"HAULOVER INSIDE, FL                                               ",25.903,-80.125,0,,,,
8723080,"HAULOVER PIER, N. MIAMI BEACH, FL                                 ",25.903,-80.120,1,4.546,7.008,2.462,S
8726045,"HAYDEN ROBERTS BAY, FL                                            ",27.292,-82.542,0,,,,
8729889,"HEAD OF BAYOU GRANDE, FL                                          ",30.370,-87.318,0,,,,
8725024,"HENDERSON CREEK, FL                                               ",26.027,-81.730,0,,,,
8725377,"HENDRY CREEK, ESTERO BAY, FL                                      ",26.470,-81.877,1,3.258,5.257,1.999,S
8729791,"HERNANDEZ POINT NORTH,                                            ",30.455,-87.100,1,2.711,4.747,2.036,S
8722862,"HILLSBORO INLET OCEAN, FL                                         ",26.257,-80.080,0,,,,
8722861,"HILLSBORO INLET, INSIDE, FL                                       ",26.258,-80.082,0,,,,
8722859,"HILLSBORO, FL                                                     ",26.260,-80.085,1,3.879,4.423,0.544,S
8726693,"HILLSBOROUGH RIVER ENTRANCE, FL                                   ",27.947,-82.462,0,,,,
8722429,"HOBE SOUND BRIDGE, HOBE SOUND, FL                                 ",27.065,-80.123,0,,,,
8722445,"HOBE SOUND, STATE PARK, FL                                        ",27.037,-80.107,0,,,,
8722979,"HOLLYWOOD BEACH, FL                                               ",26.040,-80.115,0,,,,
8726834,"HONEYMOON ISLAND, NORTH POINT, FL                                 ",28.083,-82.828,0,,,,
8726808,"HONEYMOON ISLAND, SOUTH, FL                                       ",28.058,-82.810,0,,,,
8726809,"HONNEYMOON ISLAND, INSIDE, FL                                     ",28.062,-82.813,0,,,,
8724139,"HORESHOE KEYS, FL                                                 ",24.767,-81.283,0,,,,
8727648,"HORSESHOE POINT, FL                                               ",29.437,-83.293,1,5.672,5.248,-0.424,S
8726904,"HOWARD PARK, FL                                                   ",28.153,-82.802,0,,,,
8724243,"HOWE KEY (OFF SOUTH END), FL                                      ",24.725,-81.407,0,,,,
8728757,"HUCKLEBERRY LANDING, JACKSON RIVER,                               ",29.770,-85.085,1,2.36,2.17,-0.19,S
8727061,"HUDSON, HUDSON CREEK, FL                                          ",28.362,-82.710,0,,,,
8729598,"HULBERT FIELD, FL                                                 ",30.407,-86.700,0,,,,
8725368,"HURRICANE BAY, SAN CARLOS ISLAND, FL                              ",26.460,-81.940,0,,,,
8729943,"HURST HAMMOCK, PERDIDO RIVER, FL                                  ",30.458,-87.408,0,,,,
8720357,"I-295 Bridge, St Johns River, FL                                  ",30.192,-81.692,1,2.406,1.198,-1.208,S
8725269,"IMPERIAL RIVER ENTRANCE, FL                                       ",26.337,-81.830,0,,,,
8725271,"IMPERIAL RIVER, HEADWATERS, FL                                    ",26.343,-81.780,0,,,,
8726853,"INDIAN BLUFF ISLAND, FL                                           ",28.103,-82.778,0,,,,
8723843,"INDIAN KEY, HAWK CHANNEL, FL                                      ",24.877,-80.677,0,,,,
8724932,"INDIAN KEY, FL                                                    ",25.810,-81.465,0,,,,
8726601,"INDIAN ROCKS BEACH, FL                                            ",27.873,-82.852,0,,,,
8724409,"INNER NARROWS, FL                                                 ",24.658,-81.608,0,,,,
8725418,"IONA SHORES, CALOOSAHATCHEE R., FL                                ",26.522,-81.965,0,,,,
8723797,"ISLAMORADA, WHALE HARBOR CHANNEL, FL                              ",24.938,-80.610,0,,,,
8720291,"Jacksonville Beach, FL                                            ",30.283,-81.387,1,8.533,13.436,4.903,M
8720268,"JACKSONVILLE,ACOSTA BRIDGE, FL                                    ",30.325,-81.665,0,,,,
8722338,"JENSEN BEACH, INDIAN RIVER, FL                                    ",27.235,-80.210,0,,,,
8723613,"JEWFISH CREEK, BARNES SOUND, FL                                   ",25.183,-80.390,0,,,,
8727235,"JOHNS ISLAND, CHASSAHOWITZKA BAY, FL                              ",28.692,-82.638,1,3.516,4.606,1.09,S
8726533,"JOHNS PASS, FL                                                    ",27.785,-82.782,0,,,,
8724172,"JOHNSON KEYS NORTH, FL                                            ",24.767,-81.323,0,,,,
8724153,"JOHNSON KEYS SOUTH, FL                                            ",24.743,-81.300,0,,,,
8724397,"JOHNSTON KEY, FL                                                  ",24.710,-81.593,0,,,,
8729332,"JOLLY BAY, CHOCTAWHATCHEE BAY, FL                                 ",30.428,-86.137,0,,,,
8720409,"JULINGTON CREEK, FL                                               ",30.135,-81.630,0,,,,
8722495,"JUPITER INLET, FL                                                 ",26.943,-80.073,0,,,,
8722491,"JUPITER SOUND, SOUTH END, FL                                      ",26.952,-80.080,0,,,,
8722492,"JUPITER WEST, FL                                                  ",26.947,-80.090,0,,,,
8722499,"JUPITER, INTRACOASTAL WATERWAY, FL                                ",26.935,-80.085,0,,,,
8725019,"KEEWAYDIN ISLAND, INSIDE, FL                                      ",26.025,-81.768,1,4.12,3.97,-0.15,S
8724292,"KEMP CHANNEL VIADUCT, FL                                          ",24.662,-81.468,0,,,,
8723232,"KEY BISCAYNE YACHT CLUB, FL                                       ",25.698,-80.170,0,,,,
8723962,"Key Colony Beach, FL                                              ",24.718,-81.017,1,3.723,6.4,2.677,S
8724517,"KEY HAVEN WEST, FL                                                ",24.580,-81.738,0,,,,
8724557,"KEY WEST, WHITE STREET PIER, FL                                   ",24.545,-81.783,0,,,,
8724580,"Key West, FL                                                      ",24.551,-81.808,1,3.213,7.119,3.906,S
8720058,"KINGSLEY CREEK, SEABOARD R.R., FL                                 ",30.632,-81.477,0,,,,
8724008,"KNIGHT KEY CHANNEL, FL                                            ",24.707,-81.125,0,,,,
8724302,"KNOCKEMDOWN KEY, FL                                               ",24.715,-81.478,0,,,,
8726899,"KREAMER BAYOU, FL                                                 ",28.150,-82.772,0,,,,
8729333,"LA GRANGE BAYOU, FL                                               ",30.468,-86.138,0,,,,
8729045,"LAIRD BAYOU, EAST BAY, FL                                         ",30.122,-85.528,0,,,,
8722512,"LAKE WORTH CREEK, FL                                              ",26.912,-80.080,0,,,,
8722669,"Lake Worth ICW, FL                                                ",26.613,-80.047,1,3.915,29.405,25.49,S
8722670,"Lake Worth Pier, Atlantic Ocean, FL                               ",26.613,-80.034,1,4.992,34.191,29.199,S
8722802,"LAKE WYMAN, FL                                                    ",26.370,-80.070,1,3.526,5.174,1.648,S
8728412,"LANARK, ST. GEORGES SOUND,                                        ",29.878,-84.595,1,4.553,4.058,-0.495,S
8720051,"LANCEFORD CREEK, LOFTON, FL                                       ",30.643,-81.523,1,9.477,8.532,-0.945,M
8722899,"LAUDERDALE-BY-THE-SEA, FL                                         ",26.188,-80.093,1,4.95,7.258,2.308,S
8723824,"LIGNUMVITAE KEY EAST, FL                                          ",24.903,-80.695,0,,,,
8723825,"LIGNUMVITAE KEY WEST, FL                                          ",24.900,-80.705,0,,,,
8724093,"LITTLE DUCK KEY, FL                                               ",24.682,-81.228,0,,,,
8725665,"LITTLE GASPARILLA ISLAND, FL                                      ",26.827,-82.285,0,,,,
8725259,"LITTLE HICKORY BAY, FL                                            ",26.330,-81.838,0,,,,
8725283,"LITTLE HICKORY IS., ESTERO B., FL                                 ",26.353,-81.855,0,,,,
8724177,"LITTLE PINE KEY NORTH, FL                                         ",24.750,-81.328,0,,,,
8724154,"LITTLE PINE KEY SOUTH, FL                                         ",24.713,-81.303,0,,,,
8720274,"LITTLE POTTSBURG CREEK, FL                                        ",30.310,-81.610,0,,,,
8729808,"LITTLE SABINE BAY, FL                                             ",30.337,-87.147,0,,,,
8724209,"LITTLE SPANISH KEY ISLAND, FL                                     ",24.773,-81.368,0,,,,
8720006,"LITTLE ST. MARYS RIVER, FL                                        ",30.732,-81.727,0,,,,
8724224,"LITTLE TORCH KEY, FL                                              ",24.665,-81.387,0,,,,
8725835,"LIVERRPOOL, PEACE RIVER, FL                                       ",27.043,-81.987,0,,,,
8725745,"LOCUST POINT, HOG ISLAND, FL                                      ",26.930,-82.137,1,3.335,5.477,2.142,S
8724698,"Loggerhead Key, FL                                                ",24.632,-82.920,1,3.006,5.135,2.129,S
8723906,"LONG KEY CHANNEL WEST, FL                                         ",24.792,-80.883,0,,,,
8723873,"LONG KEY, FLORIDA BAY, FL                                         ",24.838,-80.798,0,,,,
8726604,"LONG SHOAL, MACDILL AFB, FL                                       ",27.855,-82.480,0,,,,
8726089,"LONGBOAT KEY, FL                                                  ",27.340,-82.590,0,,,,
8720242,"Longbranch, FL                                                    ",30.360,-81.620,1,4.49,6.882,2.392,S
8729816,"LORA POINT, ESCAMBIA BAY, FL                                      ",30.515,-87.162,1,2.847,5.164,2.317,S
8723851,"LOWER MATECUMBE KEY HAWK CHANNEL, FL                              ",24.868,-80.703,0,,,,
8723852,"LOWER MATECUMBE KEY, FLA. BAY, FL                                 ",24.865,-80.717,0,,,,
8727433,"LOWS BAY, FL                                                      ",29.077,-82.812,0,,,,
8722496,"LOXAHATCHEE RIVER LOCK, FL                                        ",26.935,-80.143,0,,,,
8722481,"LOXAHATCHEE RIVER, FL                                             ",26.970,-80.127,0,,,,
8729102,"LYNN HAVEN, NORTH BAY, FL                                         ",30.255,-85.648,0,,,,
8725809,"MANASOTA, FL                                                      ",27.012,-82.410,1,2.85,5.04,2.19,S
8723574,"MANATEE CREEK, BARNES SOUND, FL                                   ",25.235,-80.435,0,,,,
8727989,"MANDALAY, AUCILLA RIVER, FL                                       ",30.127,-83.975,0,,,,
8726492,"MANGROVE POINT INSIDE, FL                                         ",27.742,-82.467,0,,,,
8727333,"Mangrove Point, FL                                                ",28.870,-82.723,1,5.393,6.147,0.754,S
8724967,"MARCO ISLAND, CAXAMBAS PASS, FL                                   ",25.908,-81.728,1,4.604,4.911,0.307,S
8724991,"MARCO, BIG MARCO RIVER, FL                                        ",25.972,-81.728,1,4.329,4.878,0.549,S
8726467,"MARSH BRANCH, RUSKIN, FL                                          ",27.718,-82.453,0,,,,
8723950,"MARTHON SHORES KEY, VACA CUT, FL                                  ",24.730,-81.030,0,,,,
8727274,"MASON CREEK, HOMOSASSA BAY, FL                                    ",28.762,-82.638,1,1.958,3.468,1.51,S
8729107,"MASSALINA BAYOU, ST. ANDREW BAY, FL                               ",30.152,-85.660,0,,,,
8724205,"MAYO KEY, FL                                                      ",24.733,-81.362,0,,,,
8720218,"Mayport (Bar Pilots Dock), FL                                     ",30.398,-81.428,1,7.699,15.57,7.871,M
8720220,"Mayport (Ferry Depot), FL                                         ",30.393,-81.432,1,7.558,8.076,0.518,S
8720211,"Mayport Naval Sta., St Johns River, FL                            ",30.400,-81.413,1,8.137,3.564,-4.573,M
8720224,"MAYPORT, ST JOHNS RIVER, FL                                       ",30.395,-81.432,0,,,,
8724996,"MCILVAINE BAY, FL                                                 ",25.985,-81.702,1,4.082,3.853,-0.229,S
8728366,"MCINTYRE, OCHLOCKONEE RIVER, FL                                   ",29.982,-84.527,0,,,,
8726667,"Mckay Bay Entrance, FL                                            ",27.913,-82.425,1,4.459,3.687,-0.772,S
8721832,"MELBOURNE, INDIAN RIVER, FL                                       ",28.100,-80.612,0,,,,
